image_id,image_url,label,label_numeric,category,gender,age_group,source,fake_method,image_quality,resolution,confidence_score,detection_difficulty,dataset_split,date_collected,version,year,file_path
2847,https://randomuser.me/api/portraits/men/57.jpg,FAKE,0,AI Generated,Male,26-35,MultiSource,StyleGAN3,High,1024x1024,0.98,Medium,train,2026-01-19,v2.0,2026,images/2847.jpg
3044,https://i.pravatar.cc/300?img=56,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.82,Hard,train,2026-01-09,v2.0,2026,images/3044.jpg
4086,https://api.dicebear.com/7.x/personas/jpg?seed=user1028&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.85,Medium,train,2026-04-03,v2.0,2026,images/4086.jpg
4258,https://api.dicebear.com/7.x/personas/jpg?seed=user1200&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-04-11,v2.0,2026,images/4258.jpg
1472,https://images.unsplash.com/photo-1621184320588-fc89edbf80a7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzOTJ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,Medium,1080x1080,0.87,Easy,val,2026-04-28,v2.0,2026,images/1472.jpg
4012,https://api.dicebear.com/7.x/personas/jpg?seed=user954&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.97,Hard,train,2026-02-07,v2.0,2026,images/4012.jpg
2532,https://images.unsplash.com/photo-1601035242143-8fb58d787cd1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMTJ8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.97,Easy,train,2026-01-27,v2.0,2026,images/2532.jpg
402,https://images.unsplash.com/photo-1635130822347-90f923e64ced?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MzJ8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTAyMXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.98,Easy,train,2026-04-28,v2.0,2026,images/402.jpg
4623,https://api.dicebear.com/7.x/personas/jpg?seed=user1565&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Medium,train,2026-04-28,v2.0,2026,images/4623.jpg
3401,https://api.dicebear.com/7.x/personas/jpg?seed=user343&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.96,Medium,train,2026-04-03,v2.0,2026,images/3401.jpg
1581,https://images.unsplash.com/photo-1663670761152-3b9f3edfdefc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MDF8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI3M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.95,Easy,train,2026-02-24,v2.0,2026,images/1581.jpg
1413,https://images.unsplash.com/photo-1615125946289-16298a82d3c3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMzN8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,50+,Unsplash,,High,1080x1080,0.88,Easy,train,2026-02-07,v2.0,2026,images/1413.jpg
3110,https://api.dicebear.com/7.x/personas/jpg?seed=user52&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Medium,val,2026-04-17,v2.0,2026,images/3110.jpg
1721,https://images.unsplash.com/photo-1647058517574-27dddbe12afc?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw3MXx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4Mnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.87,Easy,test,2026-02-19,v2.0,2026,images/1721.jpg
2880,https://randomuser.me/api/portraits/men/90.jpg,FAKE,0,AI Generated,Male,50+,MultiSource,StyleGAN3,High,1024x1024,0.9,Medium,train,2026-01-19,v2.0,2026,images/2880.jpg
1426,https://images.unsplash.com/photo-1648743856421-5bc9a742ddc5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNDZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.87,Easy,train,2026-04-27,v2.0,2026,images/1426.jpg
240,https://images.unsplash.com/photo-1656338997878-279d71d48f6e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzB8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDg3MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.88,Easy,train,2026-03-05,v2.0,2026,images/240.jpg
24,https://images.unsplash.com/photo-1628153277991-7a185ac84511?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNHx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0Njg3fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.86,Easy,train,2026-04-29,v2.0,2026,images/24.jpg
2779,https://images.unsplash.com/photo-1542968784-2cca6bb6f576?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NTl8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg3Nnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.96,Easy,train,2026-03-17,v2.0,2026,images/2779.jpg
3818,https://api.dicebear.com/7.x/personas/jpg?seed=user760&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.9,Hard,test,2026-04-29,v2.0,2026,images/3818.jpg
1730,https://images.unsplash.com/photo-1710886317108-0a36c6b22818?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4MHx8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4Mnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.88,Easy,train,2026-03-26,v2.0,2026,images/1730.jpg
5516,https://api.dicebear.com/7.x/personas/jpg?seed=user2458&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Hard,train,2026-01-04,v2.0,2026,images/5516.jpg
3128,https://api.dicebear.com/7.x/personas/jpg?seed=user70&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,test,2026-04-05,v2.0,2026,images/3128.jpg
5548,https://api.dicebear.com/7.x/personas/jpg?seed=user2490&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.96,Hard,train,2026-02-16,v2.0,2026,images/5548.jpg
4394,https://api.dicebear.com/7.x/personas/jpg?seed=user1336&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-01-20,v2.0,2026,images/4394.jpg
504,https://images.unsplash.com/photo-1777654300908-e25bba73f35b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1MzR8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTA0OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,18-25,Unsplash,,High,1080x1080,0.97,Easy,test,2026-04-27,v2.0,2026,images/504.jpg
5103,https://api.dicebear.com/7.x/personas/jpg?seed=user2045&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.81,Hard,train,2026-03-02,v2.0,2026,images/5103.jpg
4031,https://api.dicebear.com/7.x/personas/jpg?seed=user973&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.91,Hard,train,2026-04-10,v2.0,2026,images/4031.jpg
2911,https://randomuser.me/api/portraits/women/22.jpg,FAKE,0,AI Generated,Female,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,test,2026-02-03,v2.0,2026,images/2911.jpg
1331,https://images.unsplash.com/photo-1656473031945-0ae8ce423c90?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNTF8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.94,Easy,train,2026-04-22,v2.0,2026,images/1331.jpg
5429,https://api.dicebear.com/7.x/personas/jpg?seed=user2371&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.92,Medium,train,2026-01-01,v2.0,2026,images/5429.jpg
1329,https://images.unsplash.com/photo-1656473031919-02f34d365735?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNDl8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI1N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,Medium,1080x1080,0.96,Easy,train,2026-04-10,v2.0,2026,images/1329.jpg
5407,https://api.dicebear.com/7.x/personas/jpg?seed=user2349&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.87,Medium,val,2026-02-05,v2.0,2026,images/5407.jpg
248,https://images.unsplash.com/photo-1727341556787-7292f7515aec?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNzh8fGh1bWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NDkwMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.89,Easy,train,2026-02-01,v2.0,2026,images/248.jpg
2524,https://images.unsplash.com/photo-1576099374988-92c106eab519?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMDR8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.92,Easy,train,2026-01-27,v2.0,2026,images/2524.jpg
2230,https://images.unsplash.com/photo-1710886317108-0a36c6b22818?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMHx8YWR1bHQlMjBmYWNlJTIwcGhvdG98ZW58MHx8fHwxNzc4MDY4ODMyfDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.86,Easy,train,2026-01-10,v2.0,2026,images/2230.jpg
5303,https://api.dicebear.com/7.x/personas/jpg?seed=user2245&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Medium,test,2026-03-11,v2.0,2026,images/5303.jpg
4768,https://api.dicebear.com/7.x/personas/jpg?seed=user1710&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.84,Hard,test,2026-04-24,v2.0,2026,images/4768.jpg
2474,https://images.unsplash.com/photo-1520529277867-dbf8c5e0b340?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwyNTR8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg0OXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,High,1080x1080,0.93,Easy,train,2026-03-30,v2.0,2026,images/2474.jpg
997,https://images.unsplash.com/photo-1587397845856-e6cf49176c70?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0ODd8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzMnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.89,Easy,test,2026-02-22,v2.0,2026,images/997.jpg
2841,https://randomuser.me/api/portraits/men/51.jpg,FAKE,0,AI Generated,Male,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.95,Hard,train,2026-01-02,v2.0,2026,images/2841.jpg
4518,https://api.dicebear.com/7.x/personas/jpg?seed=user1460&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.85,Hard,train,2026-04-28,v2.0,2026,images/4518.jpg
4727,https://api.dicebear.com/7.x/personas/jpg?seed=user1669&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-02-04,v2.0,2026,images/4727.jpg
3787,https://api.dicebear.com/7.x/personas/jpg?seed=user729&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.9,Medium,train,2026-04-25,v2.0,2026,images/3787.jpg
2926,https://randomuser.me/api/portraits/women/37.jpg,FAKE,0,AI Generated,Female,18-25,MultiSource,StyleGAN3,High,1024x1024,0.95,Hard,train,2026-02-15,v2.0,2026,images/2926.jpg
3922,https://api.dicebear.com/7.x/personas/jpg?seed=user864&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,Medium,1024x1024,0.81,Medium,train,2026-03-07,v2.0,2026,images/3922.jpg
2795,https://randomuser.me/api/portraits/men/5.jpg,FAKE,0,AI Generated,Male,26-35,MultiSource,StyleGAN3,High,1024x1024,0.97,Medium,test,2026-01-03,v2.0,2026,images/2795.jpg
2035,https://images.unsplash.com/photo-1689803754774-26826c2ba980?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzODV8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUzMDN8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.91,Easy,train,2026-03-01,v2.0,2026,images/2035.jpg
4076,https://api.dicebear.com/7.x/personas/jpg?seed=user1018&size=300,FAKE,0,AI Generated,Unknown,26-35,MultiSource,StyleGAN3,High,1024x1024,0.8,Medium,train,2026-03-17,v2.0,2026,images/4076.jpg
2211,https://images.unsplash.com/photo-1762796159134-f4c079daae28?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NjF8fHlvdW5nJTIwcGVyc29uJTIwZmFjZXxlbnwwfHx8fDE3NzgwNjg4MzB8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,26-35,Unsplash,,Medium,1080x1080,0.93,Easy,test,2026-01-19,v2.0,2026,images/2211.jpg
3711,https://api.dicebear.com/7.x/personas/jpg?seed=user653&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.8,Medium,train,2026-01-22,v2.0,2026,images/3711.jpg
1406,https://images.unsplash.com/photo-1625690987152-33781d3201c5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzMjZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2MXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.92,Easy,train,2026-03-05,v2.0,2026,images/1406.jpg
3856,https://api.dicebear.com/7.x/personas/jpg?seed=user798&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-02-12,v2.0,2026,images/3856.jpg
1806,https://images.unsplash.com/photo-1552495787-ad94c3a760a2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNTZ8fHBlcnNvbiUyMGZhY2UlMjBwaG90b3xlbnwwfHx8fDE3NzgwNjUyODh8MA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,Medium,1080x1080,0.94,Easy,train,2026-01-09,v2.0,2026,images/1806.jpg
933,https://images.unsplash.com/photo-1759770264084-21c70cd6b493?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MjN8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIyOHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.86,Easy,train,2026-02-17,v2.0,2026,images/933.jpg
5397,https://api.dicebear.com/7.x/personas/jpg?seed=user2339&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.88,Hard,train,2026-04-05,v2.0,2026,images/5397.jpg
1484,https://images.unsplash.com/photo-1648198720445-51d5df73d8c1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MDR8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,Medium,1080x1080,0.86,Easy,train,2026-04-09,v2.0,2026,images/1484.jpg
5245,https://api.dicebear.com/7.x/personas/jpg?seed=user2187&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Medium,train,2026-04-12,v2.0,2026,images/5245.jpg
4764,https://api.dicebear.com/7.x/personas/jpg?seed=user1706&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.93,Hard,train,2026-01-02,v2.0,2026,images/4764.jpg
865,https://images.unsplash.com/photo-1512521743077-a42eeaaa963c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNTV8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIyM3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,High,1080x1080,0.94,Easy,train,2026-04-26,v2.0,2026,images/865.jpg
5317,https://api.dicebear.com/7.x/personas/jpg?seed=user2259&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.92,Hard,test,2026-03-02,v2.0,2026,images/5317.jpg
961,https://images.unsplash.com/photo-1675434704311-8bc0f1f0f77c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0NTF8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzMHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,36-50,Unsplash,,Medium,1080x1080,0.94,Easy,train,2026-04-25,v2.0,2026,images/961.jpg
1175,https://images.unsplash.com/photo-1636393915605-359f65e81082?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw5NXx8d29tYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY1MjQ2fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,High,1080x1080,0.98,Easy,train,2026-01-04,v2.0,2026,images/1175.jpg
4871,https://api.dicebear.com/7.x/personas/jpg?seed=user1813&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,High,1024x1024,0.84,Hard,train,2026-03-17,v2.0,2026,images/4871.jpg
3404,https://api.dicebear.com/7.x/personas/jpg?seed=user346&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.91,Medium,train,2026-02-28,v2.0,2026,images/3404.jpg
5272,https://api.dicebear.com/7.x/personas/jpg?seed=user2214&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.88,Hard,train,2026-03-03,v2.0,2026,images/5272.jpg
1707,https://images.unsplash.com/photo-1646797151620-4f20c2d16944?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1N3x8cGVyc29uJTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2NTI4MHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,50+,Unsplash,,High,1080x1080,0.97,Easy,train,2026-04-05,v2.0,2026,images/1707.jpg
1196,https://images.unsplash.com/photo-1647957864118-4ebc8a4ee2d2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxMTZ8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI0Nnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,26-35,Unsplash,,High,1080x1080,0.9,Easy,train,2026-03-31,v2.0,2026,images/1196.jpg
2305,https://images.unsplash.com/photo-1755127761410-0c00c398c308?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4NXx8YWR1bHQlMjBmYWNlJTIwcGhvdG98ZW58MHx8fHwxNzc4MDY4ODM1fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,18-25,Unsplash,,Medium,1080x1080,0.95,Easy,train,2026-04-21,v2.0,2026,images/2305.jpg
5048,https://api.dicebear.com/7.x/personas/jpg?seed=user1990&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,Medium,1024x1024,0.94,Medium,test,2026-04-12,v2.0,2026,images/5048.jpg
3544,https://api.dicebear.com/7.x/personas/jpg?seed=user486&size=300,FAKE,0,AI Generated,Unknown,18-25,MultiSource,StyleGAN3,High,1024x1024,0.87,Hard,train,2026-02-03,v2.0,2026,images/3544.jpg
3476,https://api.dicebear.com/7.x/personas/jpg?seed=user418&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,Medium,1024x1024,0.93,Hard,test,2026-03-25,v2.0,2026,images/3476.jpg
81,https://images.unsplash.com/photo-1567225948400-262665798aff?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw4MXx8aHVtYW4lMjBmYWNlJTIwcG9ydHJhaXR8ZW58MHx8fHwxNzc4MDY0NzE3fDA&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Unknown,36-50,Unsplash,,High,1080x1080,0.85,Easy,train,2026-01-15,v2.0,2026,images/81.jpg
2570,https://images.unsplash.com/photo-1625426193702-15200f5c008f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNTB8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg1NXww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,36-50,Unsplash,,High,1080x1080,0.99,Easy,train,2026-02-09,v2.0,2026,images/2570.jpg
1075,https://images.unsplash.com/photo-1631182660909-4d24226b0770?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw1NjV8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTIzNnww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,Medium,1080x1080,0.85,Easy,test,2026-04-03,v2.0,2026,images/1075.jpg
682,https://images.unsplash.com/photo-1771380089194-cfd2877e93f2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwxNDJ8fG1hbiUyMGZhY2UlMjBjbG9zZXVwfGVufDB8fHx8MTc3ODA2NTA4N3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,18-25,Unsplash,,Medium,1080x1080,0.98,Easy,train,2026-01-25,v2.0,2026,images/682.jpg
3685,https://api.dicebear.com/7.x/personas/jpg?seed=user627&size=300,FAKE,0,AI Generated,Unknown,36-50,MultiSource,StyleGAN3,High,1024x1024,0.85,Hard,train,2026-02-19,v2.0,2026,images/3685.jpg
4503,https://api.dicebear.com/7.x/personas/jpg?seed=user1445&size=300,FAKE,0,AI Generated,Unknown,50+,MultiSource,StyleGAN3,Medium,1024x1024,0.98,Hard,train,2026-03-29,v2.0,2026,images/4503.jpg
1421,https://images.unsplash.com/photo-1653512488965-c8a5b10427a4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHwzNDF8fHdvbWFuJTIwZmFjZSUyMHBvcnRyYWl0fGVufDB8fHx8MTc3ODA2NTI2M3ww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Female,50+,Unsplash,,Medium,1080x1080,0.9,Easy,test,2026-03-28,v2.0,2026,images/1421.jpg
2643,https://images.unsplash.com/photo-1519965501869-1954ff18db96?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w5NDQwMTV8MHwxfHNlYXJjaHw0MjN8fGFkdWx0JTIwZmFjZSUyMHBob3RvfGVufDB8fHx8MTc3ODA2ODg2NHww&ixlib=rb-4.1.0&q=80&w=1080,REAL,1,Authentic,Male,26-35,Unsplash,,High,1080x1080,0.97,Easy,train,2026-01-27,v2.0,2026,images/2643.jpg
